id,task_id,user_id,status,prompt_id,workflow_params,started_at,finished_at,error_message,created_at,updated_at,img_url,action,images,original_images,sub_task_id
"61","6be49faa6144e939","cf990285411744dc9145b0d0fb72f348","2","f3e70106-9653-4e70-857d-3c54de6521cc","{""model"": ""comfy"", ""width"": 1024, ""action"": ""pattern-extract"", ""height"": 1024, ""prompt"": """", ""taskId"": ""6be49faa6144e939"", ""userId"": ""cf990285411744dc9145b0d0fb72f348"", ""category"": ""general"", ""imageList"": [{""ossUrl"": ""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/60b52e7151b0f290/1763971347229.jpg"", ""filename"": ""1763971347229.jpg""}], ""imageSize"": ""original""}","2025-12-02 14:19:09","2025-12-02 14:20:01",null,"2025-12-02 14:19:09","2025-12-02 14:20:01",null,"pattern-extract","[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/design-outputs/cf990285411744dc9145b0d0fb72f348/20251202/6be49faa6144e939/2025/12/02/1e17c0b643c645029b7b3026e696741d.png""]","[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/60b52e7151b0f290/1763971347229.jpg""]","6ee42e88-37fc-4c"
"60","6be49faa6144e939","cf990285411744dc9145b0d0fb72f348","2","1e48503d-59f5-4f4e-9112-c2738074a852","{""model"": ""comfy"", ""width"": 1024, ""action"": ""pattern-extract"", ""height"": 1024, ""prompt"": """", ""taskId"": ""6be49faa6144e939"", ""userId"": ""cf990285411744dc9145b0d0fb72f348"", ""category"": ""general"", ""imageList"": [{""ossUrl"": ""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251122/f3c6568484767e9d/1763824427238.jpg"", ""filename"": ""1763824427238.jpg""}], ""imageSize"": ""original""}","2025-12-02 14:19:09","2025-12-02 14:19:45",null,"2025-12-02 14:19:09","2025-12-02 14:19:45",null,"pattern-extract","[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/design-outputs/cf990285411744dc9145b0d0fb72f348/20251202/6be49faa6144e939/2025/12/02/5ececd8ef2d44bc7bc70be89d564ac6d.png""]","[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251122/f3c6568484767e9d/1763824427238.jpg""]","046ab58d-6592-41"
"59","e5d6a1389cded567","cf990285411744dc9145b0d0fb72f348","2","e5d6a1389cded567","{""model"": ""baidu"", ""scale"": ""2"", ""width"": 2048, ""action"": ""hires"", ""height"": 2048, ""taskId"": ""e5d6a1389cded567"", ""userId"": ""cf990285411744dc9145b0d0fb72f348"", ""quality"": ""fast"", ""imageList"": [{""ossUrl"": ""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251122/f3c6568484767e9d/1763824427238.jpg"", ""filename"": ""1763824427238.jpg""}]}","2025-12-02 14:18:55","2025-12-02 14:19:23",null,"2025-12-02 14:18:54","2025-12-02 14:19:23",null,"hires","[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/design-outputs/cf990285411744dc9145b0d0fb72f348/20251202/e5d6a1389cded567/2025/12/02/6085de32c1e34011b5f5dd7f10919996.jpg""]","[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251122/f3c6568484767e9d/1763824427238.jpg""]","830c8151-aca7-47"
"58","e5d6a1389cded567","cf990285411744dc9145b0d0fb72f348","2","e5d6a1389cded567","{""model"": ""baidu"", ""scale"": ""2"", ""width"": 2048, ""action"": ""hires"", ""height"": 2048, ""taskId"": ""e5d6a1389cded567"", ""userId"": ""cf990285411744dc9145b0d0fb72f348"", ""quality"": ""fast"", ""imageList"": [{""ossUrl"": ""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/4d11816e61e24afa/1763970845944.jpg"", ""filename"": ""1763970845944.jpg""}]}","2025-12-02 14:18:54","2025-12-02 14:19:05",null,"2025-12-02 14:18:54","2025-12-02 14:19:04",null,"hires","[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/design-outputs/cf990285411744dc9145b0d0fb72f348/20251202/e5d6a1389cded567/2025/12/02/bf1f97e765e54abfa688477e8571f5bf.jpg""]","[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/4d11816e61e24afa/1763970845944.jpg""]","9b42e653-4adc-48"
"57","6c00515eb2c913ad","cf990285411744dc9145b0d0fb72f348","2","92eefb44-8987-4933-8a6b-042da52298b0","{""model"": ""comfy"", ""width"": 1500, ""action"": ""pattern-extract"", ""height"": 1500, ""prompt"": """", ""taskId"": ""6c00515eb2c913ad"", ""userId"": ""cf990285411744dc9145b0d0fb72f348"", ""category"": ""general"", ""imageList"": [{""ossKey"": ""design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/6c00515eb2c913ad/1763978225897.jpg"", ""ossUrl"": ""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/6c00515eb2c913ad/1763978225897.jpg"", ""filename"": ""1763978225897.jpg""}], ""imageSize"": ""original""}","2025-11-24 17:57:09","2025-11-24 17:59:22",null,"2025-11-24 17:57:07","2025-12-02 14:13:27",null,"pattern-extract","[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/6c00515eb2c913ad/2025/11/24/66f1651d9b514a3f98dbed2ffb852f55.png""]","[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/6c00515eb2c913ad/1763978225897.jpg""]",null
"56","05262ed2effb04ab","cf990285411744dc9145b0d0fb72f348","3","e0fae52e-828d-40c3-8d03-d4d5f718b8ca","{""model"": ""comfy"", ""width"": 1500, ""action"": ""pattern-extract"", ""height"": 1500, ""prompt"": """", ""taskId"": ""05262ed2effb04ab"", ""userId"": ""cf990285411744dc9145b0d0fb72f348"", ""category"": ""general"", ""imageList"": [{""ossKey"": ""design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/05262ed2effb04ab/1763977093073.jpg"", ""ossUrl"": ""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/05262ed2effb04ab/1763977093073.jpg"", ""filename"": ""1763977093073.jpg""}], ""imageSize"": ""original""}","2025-11-24 17:38:18","2025-11-24 17:38:21","ComfyUI processing error","2025-11-24 17:38:14","2025-12-02 14:13:27",null,"pattern-extract",null,"[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/05262ed2effb04ab/1763977093073.jpg""]",null
"55","5e090fe9f7199ac8","cf990285411744dc9145b0d0fb72f348","3","7b7a82fb-fb04-4325-8b87-9e6970f64fad","{""model"": ""comfy"", ""width"": 1500, ""action"": ""pattern-extract"", ""height"": 1500, ""prompt"": """", ""taskId"": ""5e090fe9f7199ac8"", ""userId"": ""cf990285411744dc9145b0d0fb72f348"", ""category"": ""general"", ""imageList"": [{""ossKey"": ""design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/5e090fe9f7199ac8/1763976470359.jpg"", ""ossUrl"": ""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/5e090fe9f7199ac8/1763976470359.jpg"", ""filename"": ""1763976470359.jpg""}], ""imageSize"": ""original""}","2025-11-24 17:27:53","2025-11-24 17:27:55","ComfyUI processing error","2025-11-24 17:27:51","2025-12-02 14:13:27",null,"pattern-extract",null,"[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/5e090fe9f7199ac8/1763976470359.jpg""]",null
"54","c6503fc0a58b8376","cf990285411744dc9145b0d0fb72f348","3","4785870e-a68c-46e4-aa91-c15b355b26f5","{""model"": ""comfy"", ""width"": 1500, ""action"": ""pattern-extract"", ""height"": 1500, ""prompt"": """", ""taskId"": ""c6503fc0a58b8376"", ""userId"": ""cf990285411744dc9145b0d0fb72f348"", ""category"": ""general"", ""imageList"": [{""ossKey"": ""design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/c6503fc0a58b8376/1763975832303.jpg"", ""ossUrl"": ""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/c6503fc0a58b8376/1763975832303.jpg"", ""filename"": ""1763975832303.jpg""}], ""imageSize"": ""original""}","2025-11-24 17:17:15","2025-11-24 17:17:17","ComfyUI processing error","2025-11-24 17:17:13","2025-12-02 14:13:27",null,"pattern-extract",null,"[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/c6503fc0a58b8376/1763975832303.jpg""]",null
"53","87b70762002c8eb3","cf990285411744dc9145b0d0fb72f348","1","3a9b4588-8ec9-4631-86f7-dcbe1588c026","{""model"": ""comfy"", ""width"": 900, ""action"": ""pattern-extract"", ""height"": 1800, ""prompt"": """", ""taskId"": ""87b70762002c8eb3"", ""userId"": ""cf990285411744dc9145b0d0fb72f348"", ""category"": ""cup"", ""imageList"": [{""ossKey"": ""design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/87b70762002c8eb3/1763975175084.jpg"", ""ossUrl"": ""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/87b70762002c8eb3/1763975175084.jpg"", ""filename"": ""1763975175084.jpg""}], ""imageSize"": ""1:2""}","2025-11-24 17:06:20","2025-11-24 17:09:02","ComfyUI processing error","2025-11-24 17:06:16","2025-12-02 14:13:27",null,"pattern-extract",null,"[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/87b70762002c8eb3/1763975175084.jpg""]",null
"52","e769b1a28a7d7012","cf990285411744dc9145b0d0fb72f348","3","c6372255-7a31-475b-be5f-22b742a2d776","{""model"": ""comfy"", ""width"": 900, ""action"": ""pattern-extract"", ""height"": 1800, ""prompt"": """", ""taskId"": ""e769b1a28a7d7012"", ""userId"": ""cf990285411744dc9145b0d0fb72f348"", ""category"": ""cup"", ""imageList"": [{""ossKey"": ""design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/e769b1a28a7d7012/1763971599645.jpg"", ""ossUrl"": ""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/e769b1a28a7d7012/1763971599645.jpg"", ""filename"": ""1763971599645.jpg""}], ""imageSize"": ""1:2""}","2025-11-24 16:06:41","2025-11-24 17:09:00","ComfyUI processing error","2025-11-24 16:06:40","2025-12-02 14:13:27",null,"pattern-extract",null,"[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/e769b1a28a7d7012/1763971599645.jpg""]",null
"51","60b52e7151b0f290","cf990285411744dc9145b0d0fb72f348","3","3712f8e5-8cda-4314-989e-9ac77189f0bd","{""model"": ""comfy"", ""width"": 900, ""action"": ""pattern-extract"", ""height"": 1800, ""prompt"": """", ""taskId"": ""60b52e7151b0f290"", ""userId"": ""cf990285411744dc9145b0d0fb72f348"", ""category"": ""cup"", ""imageList"": [{""ossKey"": ""design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/60b52e7151b0f290/1763971347229.jpg"", ""ossUrl"": ""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/60b52e7151b0f290/1763971347229.jpg"", ""filename"": ""1763971347229.jpg""}], ""imageSize"": ""1:2""}","2025-11-24 16:02:29","2025-11-24 17:08:59","ComfyUI processing error","2025-11-24 16:02:28","2025-12-02 14:13:27",null,"pattern-extract",null,"[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/60b52e7151b0f290/1763971347229.jpg""]",null
"50","ee16f62be2b47c9e","cf990285411744dc9145b0d0fb72f348","2","ee16f62be2b47c9e","{""model"": ""baidu"", ""scale"": ""2"", ""width"": 3000, ""action"": ""hires"", ""height"": 3000, ""taskId"": ""ee16f62be2b47c9e"", ""userId"": ""cf990285411744dc9145b0d0fb72f348"", ""quality"": ""fast"", ""imageList"": [{""ossKey"": ""design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/ee16f62be2b47c9e/1763971315440.png"", ""ossUrl"": ""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/ee16f62be2b47c9e/1763971315440.png"", ""filename"": ""1763971315440.png""}]}","2025-11-24 16:01:59","2025-11-24 16:02:03",null,"2025-11-24 16:01:56","2025-12-02 14:13:27",null,"hires","[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/ee16f62be2b47c9e/2025/11/24/6fa42fad6b1d4cd99524eb939a5f21eb.jpg""]","[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/ee16f62be2b47c9e/1763971315440.png""]",null
"49","4d11816e61e24afa","cf990285411744dc9145b0d0fb72f348","3","c9f1e41f-0fca-494a-a659-7a2c80039e3e","{""model"": ""comfy"", ""width"": 900, ""action"": ""pattern-extract"", ""height"": 1800, ""prompt"": """", ""taskId"": ""4d11816e61e24afa"", ""userId"": ""cf990285411744dc9145b0d0fb72f348"", ""category"": ""cup"", ""imageList"": [{""ossKey"": ""design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/4d11816e61e24afa/1763970845944.jpg"", ""ossUrl"": ""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/4d11816e61e24afa/1763970845944.jpg"", ""filename"": ""1763970845944.jpg""}], ""imageSize"": ""1:2""}","2025-11-24 15:54:09","2025-11-24 17:08:57","ComfyUI processing error","2025-11-24 15:54:07","2025-12-02 14:13:27",null,"pattern-extract",null,"[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/4d11816e61e24afa/1763970845944.jpg""]",null
"48","4f5b53fc14aa80e5-1","cf990285411744dc9145b0d0fb72f348","2","41d51334-96b6-4342-92bf-f9132817112b","{""model"": ""comfy"", ""width"": 900, ""action"": ""pattern-extract"", ""height"": 1800, ""prompt"": """", ""taskId"": ""4f5b53fc14aa80e5-1"", ""userId"": ""cf990285411744dc9145b0d0fb72f348"", ""category"": ""general"", ""imageList"": [{""ossKey"": ""design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/4f5b53fc14aa80e5-1/1763954048291.jpg"", ""ossUrl"": ""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/4f5b53fc14aa80e5-1/1763954048291.jpg"", ""filename"": ""1763954048291.jpg""}], ""imageSize"": ""1:2""}","2025-11-24 11:28:02","2025-11-24 11:28:44",null,"2025-11-24 11:28:02","2025-12-02 14:13:27",null,"pattern-extract","[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/4f5b53fc14aa80e5-1/2025/11/24/4759638713884f8c86c554c6ae11469b.png""]","[""https://podi.oss-cn-hangzhou.aliyuncs.com/design-outputs/cf990285411744dc9145b0d0fb72f348/20251124/4f5b53fc14aa80e5-1/1763954048291.jpg""]",null
